valve,flow,direction,step,touch,epoch,time
214, 30941, b, 31, 0, 5, 00:16:41:03
214, 30974, b, 32, 0, 5, 00:16:41:03
214, 30957, b, 33, 0, 5, 00:16:41:03
214, 30990, b, 34, 0, 5, 00:16:41:03
214, 30941, b, 35, 0, 5, 00:16:41:03
214, 30974, b, 36, 0, 5, 00:16:42:03
214, 30974, b, 37, 0, 5, 00:16:42:03
214, 30990, b, 38, 0, 5, 00:16:42:03
214, 30957, b, 39, 0, 5, 00:16:42:03
214,30974,f,0,0,4,00:16:42:03
214,30957,f,1,0,4,00:16:43:03
214,30874,f,2,0,4,00:16:43:03
214,30907,f,3,0,4,00:16:43:03
214,30758,f,4,0,4,00:16:43:03
214,30825,f,5,0,4,00:16:43:03
214,30891,f,6,0,4,00:16:44:03
214,30907,f,7,0,4,00:16:44:03
214,30924,f,8,0,4,00:16:44:03
214,30907,f,9,0,4,00:16:44:03
214,30941,f,10,1,4,00:16:44:03
214,30941,f,11,1,4,00:16:45:03
214,30941,f,12,1,4,00:16:45:03
214,30941,f,13,1,4,00:16:45:03
214,30957,f,14,1,4,00:16:45:03
214,30974,f,15,1,4,00:16:45:03
214,30858,f,16,1,4,00:16:46:03
214,30941,f,17,1,4,00:16:46:03
214,30974,f,18,1,4,00:16:46:03
214,30974,f,19,1,4,00:16:46:03
214, 30974, b, 20, 1, 4, 00:16:46:03
214, 913, b, 21, 1, 4, 00:16:47:03
214, 30957, b, 22, 1, 4, 00:16:47:03
214, 30941, b, 23, 1, 4, 00:16:47:03
214, 30957, b, 24, 1, 4, 00:16:47:03
214, 30957, b, 25, 1, 4, 00:16:47:03
214, 30974, b, 26, 1, 4, 00:16:48:03
214, 30974, b, 27, 1, 4, 00:16:48:03
214, 30990, b, 28, 1, 4, 00:16:48:03
214, 30990, b, 29, 1, 4, 00:16:48:03
214, 30990, b, 30, 1, 4, 00:16:48:03
214, 30957, b, 31, 0, 4, 00:16:49:03
214, 30990, b, 32, 0, 4, 00:16:49:03
214, 30957, b, 33, 0, 4, 00:16:49:03
214, 30974, b, 34, 0, 4, 00:16:49:03
214, 30974, b, 35, 0, 4, 00:16:49:03
214, 30990, b, 36, 0, 4, 00:16:50:03
214, 30957, b, 37, 0, 4, 00:16:50:03
214, 30691, b, 38, 0, 4, 00:16:50:03
214, 30723, b, 39, 0, 4, 00:16:50:03
214,30707,f,0,0,3,00:16:50:03
214,30723,f,1,0,3,00:16:51:03
214,30808,f,2,0,3,00:16:51:03
214,30691,f,3,0,3,00:16:51:03
214,30825,f,4,0,3,00:16:51:03
214,30841,f,5,0,3,00:16:51:03
214,30907,f,6,0,3,00:16:52:03
214,30907,f,7,0,3,00:16:52:03
214,30924,f,8,0,3,00:16:52:03
214,30758,f,9,0,3,00:16:52:03
214,30941,f,10,1,3,00:16:52:03
214,30941,f,11,1,3,00:16:53:03
214,26947,f,12,1,3,00:16:53:03
214,30957,f,13,1,3,00:16:53:03
214,30941,f,14,1,3,00:16:53:03
214,30957,f,15,1,3,00:16:53:03
214,30957,f,16,1,3,00:16:54:03
214,30941,f,17,1,3,00:16:54:03
214,30957,f,18,1,3,00:16:54:03
214,30974,f,19,1,3,00:16:54:03
214, 30957, b, 20, 1, 3, 00:16:54:03
214, 30974, b, 21, 1, 3, 00:16:55:03
214, 30974, b, 22, 1, 3, 00:16:55:03
214, 30957, b, 23, 1, 3, 00:16:55:03
214, 30941, b, 24, 1, 3, 00:16:55:03
214, 30957, b, 25, 1, 3, 00:16:55:03
214, 30974, b, 26, 1, 3, 00:16:56:03
214, 30858, b, 27, 1, 3, 00:16:56:03
214, 30941, b, 28, 1, 3, 00:16:56:03
214, 30924, b, 29, 1, 3, 00:16:56:03
214, 30924, b, 30, 1, 3, 00:16:57:03
214, 30924, b, 31, 0, 3, 00:16:57:03
214, 30941, b, 32, 0, 3, 00:16:57:03
214, 30957, b, 33, 0, 3, 00:16:57:03
214, 30924, b, 34, 0, 3, 00:16:57:03
214, 30957, b, 35, 0, 3, 00:16:58:03
214, 30825, b, 36, 0, 3, 00:16:58:03
214, 30990, b, 37, 0, 3, 00:16:58:03
214, 30974, b, 38, 0, 3, 00:16:58:03
214, 30957, b, 39, 0, 3, 00:16:58:03
214,30974,f,0,0,2,00:16:59:03
214,30990,f,1,0,2,00:16:59:03
214,30990,f,2,0,2,00:16:59:03
214,30974,f,3,0,2,00:16:59:03
214,30974,f,4,0,2,00:16:59:03
214,30957,f,5,0,2,00:17:00:03
214,30907,f,6,0,2,00:17:00:03
214,30907,f,7,0,2,00:17:00:03
214,30907,f,8,0,2,00:17:00:03
214,30841,f,9,0,2,00:17:00:03
214,30825,f,10,1,2,00:17:01:03
214,30907,f,11,1,2,00:17:01:03
214,30941,f,12,1,2,00:17:01:03
214,30941,f,13,1,2,00:17:01:03
214,30957,f,14,1,2,00:17:01:03
214,30924,f,15,1,2,00:17:02:03
214,30957,f,16,1,2,00:17:02:03
214,30974,f,17,1,2,00:17:02:03
214,30957,f,18,1,2,00:17:02:03
214,30974,f,19,1,2,00:17:02:03
214, 30957, b, 20, 1, 2, 00:17:03:03
214, 30957, b, 21, 1, 2, 00:17:03:03
214, 30775, b, 22, 1, 2, 00:17:03:03
214, 30924, b, 23, 1, 2, 00:17:03:03
214, 30957, b, 24, 1, 2, 00:17:03:03
214, 30941, b, 25, 1, 2, 00:17:04:03
214, 30941, b, 26, 1, 2, 00:17:04:03
214, 30957, b, 27, 1, 2, 00:17:04:03
214, 30957, b, 28, 1, 2, 00:17:04:03
214, 30974, b, 29, 1, 2, 00:17:04:03
214, 30792, b, 30, 1, 2, 00:17:05:03
214, 30907, b, 31, 0, 2, 00:17:05:03
214, 30957, b, 32, 0, 2, 00:17:05:03
214, 30941, b, 33, 0, 2, 00:17:05:03
214, 30974, b, 34, 0, 2, 00:17:05:03
214, 30974, b, 35, 0, 2, 00:17:06:03
214, 30990, b, 36, 0, 2, 00:17:06:03
214, 30990, b, 37, 0, 2, 00:17:06:03
214, 30990, b, 38, 0, 2, 00:17:06:03
214, 30957, b, 39, 0, 2, 00:17:06:03
214,30858,f,0,0,1,00:17:07:03
214,30907,f,1,0,1,00:17:07:03
214,30957,f,2,0,1,00:17:07:03
214,30974,f,3,0,1,00:17:07:03
214,30990,f,4,0,1,00:17:07:03
214,30974,f,5,0,1,00:17:08:03
214,30974,f,6,0,1,00:17:08:03
214,30723,f,7,0,1,00:17:08:03
214,30691,f,8,0,1,00:17:08:03
214,30775,f,9,0,1,00:17:08:03
214,30808,f,10,1,1,00:17:09:03
214,30808,f,11,1,1,00:17:09:03
214,30808,f,12,1,1,00:17:09:03
214,30792,f,13,1,1,00:17:09:03
214,30792,f,14,1,1,00:17:09:03
214,30775,f,15,1,1,00:17:10:03
214,30825,f,16,1,1,00:17:10:03
214,30808,f,17,1,1,00:17:10:03
214,30740,f,18,1,1,00:17:10:03
214,30792,f,19,1,1,00:17:10:03
214, 30808, b, 20, 1, 1, 00:17:11:03
214, 30740, b, 21, 1, 1, 00:17:11:03
214, 30825, b, 22, 1, 1, 00:17:11:03
214, 30841, b, 23, 1, 1, 00:17:11:03
214, 30858, b, 24, 1, 1, 00:17:11:03
214, 30825, b, 25, 1, 1, 00:17:12:03
214, 30874, b, 26, 1, 1, 00:17:12:03
214, 30841, b, 27, 1, 1, 00:17:12:03
214, 30874, b, 28, 1, 1, 00:17:12:03
214, 30874, b, 29, 1, 1, 00:17:12:03
214, 30874, b, 30, 1, 1, 00:17:13:03
214, 30891, b, 31, 0, 1, 00:17:13:03
214, 30891, b, 32, 0, 1, 00:17:13:03
214, 30907, b, 33, 0, 1, 00:17:13:03
214, 30891, b, 34, 0, 1, 00:17:13:03
214, 30891, b, 35, 0, 1, 00:17:14:03
214, 30941, b, 36, 0, 1, 00:17:14:03
214, 30509, b, 37, 0, 1, 00:17:14:03
214, 30691, b, 38, 0, 1, 00:17:14:03
214, 30874, b, 39, 0, 1, 00:17:14:03
215,30891,f,0,0,5,00:17:26:03
215,29861,f,1,0,5,00:17:26:03
215,29828,f,2,0,5,00:17:26:03
215,30010,f,3,0,5,00:17:26:03
215,30044,f,4,0,5,00:17:26:03
215,30077,f,5,0,5,00:17:27:03
215,30094,f,6,0,5,00:17:27:03
215,30193,f,7,0,5,00:17:27:03
215,30193,f,8,0,5,00:17:27:03
215,30176,f,9,0,5,00:17:27:03
215,30310,f,10,1,5,00:17:28:03
215,30608,f,11,1,5,00:17:28:03
215,30642,f,12,1,5,00:17:28:03
215,30525,f,13,1,5,00:17:28:03
215,30293,f,14,1,5,00:17:28:03
215,30343,f,15,1,5,00:17:29:03
215,30293,f,16,1,5,00:17:29:03
215,30426,f,17,1,5,00:17:29:03
215,30293,f,18,1,5,00:17:29:03
215,30409,f,19,1,5,00:17:29:03
215, 22822, b, 20, 1, 5, 00:17:30:03
215, 30226, b, 21, 1, 5, 00:17:30:03
215, 30459, b, 22, 1, 5, 00:17:30:03
215, 30310, b, 23, 1, 5, 00:17:30:03
215, 30476, b, 24, 1, 5, 00:17:30:03
215, 30492, b, 25, 1, 5, 00:17:31:03
215, 30409, b, 26, 1, 5, 00:17:31:03
215, 30360, b, 27, 1, 5, 00:17:31:03
215, 30525, b, 28, 1, 5, 00:17:31:03
215, 30591, b, 29, 1, 5, 00:17:31:03
215, 30608, b, 30, 1, 5, 00:17:32:03
215, 30625, b, 31, 0, 5, 00:17:32:03
215, 30658, b, 32, 0, 5, 00:17:32:03
215, 30674, b, 33, 0, 5, 00:17:32:03
215, 30658, b, 34, 0, 5, 00:17:32:03
215, 30691, b, 35, 0, 5, 00:17:33:03
215, 30740, b, 36, 0, 5, 00:17:33:03
215, 30740, b, 37, 0, 5, 00:17:33:03
215, 30758, b, 38, 0, 5, 00:17:33:03
215, 30691, b, 39, 0, 5, 00:17:33:03
215,30775,f,0,0,4,00:17:34:03
215,30808,f,1,0,4,00:17:34:03
215,30808,f,2,0,4,00:17:34:03
215,30758,f,3,0,4,00:17:34:03
215,30775,f,4,0,4,00:17:34:03
215,30792,f,5,0,4,00:17:35:03
215,30808,f,6,0,4,00:17:35:03
215,30808,f,7,0,4,00:17:35:03
215,30825,f,8,0,4,00:17:35:03
215,16121,f,9,0,4,00:17:35:03
215,30841,f,10,1,4,00:17:36:03
215,30825,f,11,1,4,00:17:36:03
215,30825,f,12,1,4,00:17:36:03
215,30808,f,13,1,4,00:17:36:03
215,30825,f,14,1,4,00:17:36:03
215,30825,f,15,1,4,00:17:37:03
215,30841,f,16,1,4,00:17:37:03
215,30841,f,17,1,4,00:17:37:03
215,30874,f,18,1,4,00:17:37:03
215,30841,f,19,1,4,00:17:37:03
215, 30858, b, 20, 1, 4, 00:17:38:03
215, 30874, b, 21, 1, 4, 00:17:38:03
215, 30874, b, 22, 1, 4, 00:17:38:03
215, 30459, b, 23, 1, 4, 00:17:38:03
215, 30691, b, 24, 1, 4, 00:17:38:03
215, 30723, b, 25, 1, 4, 00:17:39:03
215, 30775, b, 26, 1, 4, 00:17:39:03
215, 30775, b, 27, 1, 4, 00:17:39:03
215, 30825, b, 28, 1, 4, 00:17:39:03
215, 30393, b, 29, 1, 4, 00:17:39:03
215, 30077, b, 30, 1, 4, 00:17:40:03
215, 29976, b, 31, 0, 4, 00:17:40:03
215, 25105, b, 32, 0, 4, 00:17:40:03
215, 30723, b, 33, 0, 4, 00:17:40:03
215, 30691, b, 34, 0, 4, 00:17:40:03
215, 30691, b, 35, 0, 4, 00:17:41:03
215, 30674, b, 36, 0, 4, 00:17:41:03
215, 30740, b, 37, 0, 4, 00:17:41:03
215, 30775, b, 38, 0, 4, 00:17:41:03
215, 30723, b, 39, 0, 4, 00:17:41:03
215,30723,f,0,0,3,00:17:42:03
215,30574,f,1,0,3,00:17:42:03
215,30691,f,2,0,3,00:17:42:03
215,30723,f,3,0,3,00:17:42:03
215,30792,f,4,0,3,00:17:42:03
215,30792,f,5,0,3,00:17:43:03
215,30808,f,6,0,3,00:17:43:03
215,30808,f,7,0,3,00:17:43:03
215,30792,f,8,0,3,00:17:43:03
215,30808,f,9,0,3,00:17:43:03
215,30193,f,10,1,3,00:17:44:03
215,30825,f,11,1,3,00:17:44:03
215,30625,f,12,1,3,00:17:44:03
215,30591,f,13,1,3,00:17:44:03
215,30792,f,14,1,3,00:17:44:03
215,30808,f,15,1,3,00:17:45:03
215,30775,f,16,1,3,00:17:45:03
215,30758,f,17,1,3,00:17:45:03
215,30642,f,18,1,3,00:17:45:03
215,30658,f,19,1,3,00:17:45:03
215, 30775, b, 20, 1, 3, 00:17:46:03
215, 30792, b, 21, 1, 3, 00:17:46:03
215, 30758, b, 22, 1, 3, 00:17:46:03
215, 30459, b, 23, 1, 3, 00:17:46:03
215, 30625, b, 24, 1, 3, 00:17:46:03
215, 30674, b, 25, 1, 3, 00:17:47:03
215, 30658, b, 26, 1, 3, 00:17:47:03
215, 30723, b, 27, 1, 3, 00:17:47:03
215, 30775, b, 28, 1, 3, 00:17:47:03
215, 30792, b, 29, 1, 3, 00:17:47:03
215, 30658, b, 30, 1, 3, 00:17:48:03
215, 30674, b, 31, 0, 3, 00:17:48:03
215, 30658, b, 32, 0, 3, 00:17:48:03
215, 30723, b, 33, 0, 3, 00:17:48:03
215, 30393, b, 34, 0, 3, 00:17:48:03
215, 30409, b, 35, 0, 3, 00:17:49:03
215, 30591, b, 36, 0, 3, 00:17:49:03
215, 30591, b, 37, 0, 3, 00:17:49:03
215, 30558, b, 38, 0, 3, 00:17:49:03
215, 30542, b, 39, 0, 3, 00:17:49:03
215,30574,f,0,0,2,00:17:50:03
215,30574,f,1,0,2,00:17:50:03
215,0,f,2,0,2,00:17:50:03
215,30209,f,3,0,2,00:17:50:03
215,30176,f,4,0,2,00:17:50:03
215,30027,f,5,0,2,00:17:51:03
215,30243,f,6,0,2,00:17:51:03
215,30243,f,7,0,2,00:17:51:03
215,30111,f,8,0,2,00:17:51:03
215,30209,f,9,0,2,00:17:51:03
215,30160,f,10,1,2,00:17:52:03
215,30625,f,11,1,2,00:17:52:03
215,30542,f,12,1,2,00:17:52:03
215,30642,f,13,1,2,00:17:52:03
215,30459,f,14,1,2,00:17:52:03
215,30625,f,15,1,2,00:17:53:03
215,30642,f,16,1,2,00:17:53:03
215,30674,f,17,1,2,00:17:53:03
215,30658,f,18,1,2,00:17:53:03
215,30691,f,19,1,2,00:17:53:03
215, 30691, b, 20, 1, 2, 00:17:54:03
215, 30674, b, 21, 1, 2, 00:17:54:03
215, 30723, b, 22, 1, 2, 00:17:54:03
215, 30691, b, 23, 1, 2, 00:17:54:03
215, 30707, b, 24, 1, 2, 00:17:54:03
215, 30542, b, 25, 1, 2, 00:17:55:03
215, 30723, b, 26, 1, 2, 00:17:55:03
215, 30691, b, 27, 1, 2, 00:17:55:03
215, 30674, b, 28, 1, 2, 00:17:55:03
215, 30740, b, 29, 1, 2, 00:17:55:03
215, 30792, b, 30, 1, 2, 00:17:56:03
215, 30723, b, 31, 0, 2, 00:17:56:03
215, 30707, b, 32, 0, 2, 00:17:56:03
215, 30691, b, 33, 0, 2, 00:17:56:03
215, 30642, b, 34, 0, 2, 00:17:56:03
215, 30625, b, 35, 0, 2, 00:17:57:03
215, 30723, b, 36, 0, 2, 00:17:57:03
215, 30691, b, 37, 0, 2, 00:17:57:03
215, 30674, b, 38, 0, 2, 00:17:57:03
215, 30723, b, 39, 0, 2, 00:17:57:03
215,30707,f,0,0,1,00:17:58:03
215,30707,f,1,0,1,00:17:58:03
215,30740,f,2,0,1,00:17:58:03
215,30723,f,3,0,1,00:17:58:03
215,30723,f,4,0,1,00:17:58:03
215,30723,f,5,0,1,00:17:59:03
215,30674,f,6,0,1,00:17:59:03
215,30409,f,7,0,1,00:17:59:03
215,30542,f,8,0,1,00:17:59:03
215,30542,f,9,0,1,00:17:59:03
215,30591,f,10,1,1,00:18:00:03
215,30758,f,11,1,1,00:18:00:03
215,30808,f,12,1,1,00:18:00:03
215,30775,f,13,1,1,00:18:00:03
215,30808,f,14,1,1,00:18:00:03
215,30825,f,15,1,1,00:18:01:03
215,30841,f,16,1,1,00:18:01:03
215,30825,f,17,1,1,00:18:01:03
215,30841,f,18,1,1,00:18:01:03
215,30841,f,19,1,1,00:18:01:03
215, 30707, b, 20, 1, 1, 00:18:02:03
215, 30808, b, 21, 1, 1, 00:18:02:03
215, 30841, b, 22, 1, 1, 00:18:02:03
215, 30841, b, 23, 1, 1, 00:18:02:03
215, 30841, b, 24, 1, 1, 00:18:02:03
215, 30825, b, 25, 1, 1, 00:18:03:03
215, 30841, b, 26, 1, 1, 00:18:03:03
215, 30825, b, 27, 1, 1, 00:18:03:03
215, 30825, b, 28, 1, 1, 00:18:03:03
215, 30858, b, 29, 1, 1, 00:18:03:03
215, 30858, b, 30, 1, 1, 00:18:04:03
215, 30841, b, 31, 0, 1, 00:18:04:03
215, 30841, b, 32, 0, 1, 00:18:04:03
215, 30858, b, 33, 0, 1, 00:18:04:03
215, 30874, b, 34, 0, 1, 00:18:04:03
215, 30825, b, 35, 0, 1, 00:18:05:03
215, 30642, b, 36, 0, 1, 00:18:05:03
215, 30874, b, 37, 0, 1, 00:18:05:03
215, 30891, b, 38, 0, 1, 00:18:05:03
215, 30874, b, 39, 0, 1, 00:18:05:03
216,30891,f,0,0,5,00:18:17:03
216,29042,f,1,0,5,00:18:17:03
216,29295,f,2,0,5,00:18:17:03
216,29194,f,3,0,5,00:18:17:03
216,29444,f,4,0,5,00:18:17:03
216,29545,f,5,0,5,00:18:18:03
216,29543,f,6,0,5,00:18:18:03
216,29596,f,7,0,5,00:18:18:03
216,29777,f,8,0,5,00:18:18:03
216,29760,f,9,0,5,00:18:18:03
216,29828,f,10,1,5,00:18:19:03
216,30393,f,11,1,5,00:18:19:03
216,30425,f,12,1,5,00:18:19:03
216,30376,f,13,1,5,00:18:19:03
216,30476,f,14,1,5,00:18:20:03
216,30143,f,15,1,5,00:18:20:03
216,30393,f,16,1,5,00:18:20:03
216,30360,f,17,1,5,00:18:20:03
216,30393,f,18,1,5,00:18:20:03
216,29246,f,19,1,5,00:18:21:03
216, 29578, b, 20, 1, 5, 00:18:21:03
216, 29777, b, 21, 1, 5, 00:18:21:03
216, 29878, b, 22, 1, 5, 00:18:21:03
216, 29910, b, 23, 1, 5, 00:18:21:03
216, 30060, b, 24, 1, 5, 00:18:22:03
216, 30010, b, 25, 1, 5, 00:18:22:03
216, 29176, b, 26, 1, 5, 00:18:22:03
216, 29927, b, 27, 1, 5, 00:18:22:03
216, 30078, b, 28, 1, 5, 00:18:22:03
216, 30044, b, 29, 1, 5, 00:18:23:03
216, 0, b, 30, 1, 5, 00:18:23:03
216, 30094, b, 31, 0, 5, 00:18:23:03
216, 30094, b, 32, 0, 5, 00:18:23:03
216, 30160, b, 33, 0, 5, 00:18:23:03
216, 30209, b, 34, 0, 5, 00:18:24:03
216, 30176, b, 35, 0, 5, 00:18:24:03
216, 30176, b, 36, 0, 5, 00:18:24:03
216, 30294, b, 37, 0, 5, 00:18:24:03
216, 30293, b, 38, 0, 5, 00:18:24:03
216, 30310, b, 39, 0, 5, 00:18:25:03
216,30360,f,0,0,4,00:18:25:03
216,30360,f,1,0,4,00:18:25:03
216,30393,f,2,0,4,00:18:25:03
216,30442,f,3,0,4,00:18:25:03
216,30476,f,4,0,4,00:18:26:03
216,30425,f,5,0,4,00:18:26:03
216,0,f,6,0,4,00:18:26:03
216,29895,f,7,0,4,00:18:26:03
216,30442,f,8,0,4,00:18:26:03
216,30442,f,9,0,4,00:18:27:03
216,30442,f,10,1,4,00:18:27:03
216,30509,f,11,1,4,00:18:27:03
216,30542,f,12,1,4,00:18:27:03
216,30509,f,13,1,4,00:18:27:03
216,30558,f,14,1,4,00:18:28:03
216,30591,f,15,1,4,00:18:28:03
216,30442,f,16,1,4,00:18:28:03
216,0,f,17,1,4,00:18:28:03
216,30393,f,18,1,4,00:18:28:03
216,30078,f,19,1,4,00:18:29:03
216, 30277, b, 20, 1, 4, 00:18:29:03
216, 30260, b, 21, 1, 4, 00:18:29:03
216, 30360, b, 22, 1, 4, 00:18:29:03
216, 0, b, 23, 1, 4, 00:18:29:03
216, 29745, b, 24, 1, 4, 00:18:30:03
216, 30160, b, 25, 1, 4, 00:18:30:03
216, 30310, b, 26, 1, 4, 00:18:30:03
216, 30310, b, 27, 1, 4, 00:18:30:03
216, 30360, b, 28, 1, 4, 00:18:30:03
216, 30293, b, 29, 1, 4, 00:18:31:03
216, 30442, b, 30, 1, 4, 00:18:31:03
216, 30409, b, 31, 0, 4, 00:18:31:03
216, 30393, b, 32, 0, 4, 00:18:31:03
216, 30458, b, 33, 0, 4, 00:18:31:03
216, 30442, b, 34, 0, 4, 00:18:32:03
216, 30442, b, 35, 0, 4, 00:18:32:03
216, 30409, b, 36, 0, 4, 00:18:32:03
216, 30425, b, 37, 0, 4, 00:18:32:03
216, 30393, b, 38, 0, 4, 00:18:32:03
216, 29777, b, 39, 0, 4, 00:18:33:03
216,30343,f,0,0,3,00:18:33:03
216,30426,f,1,0,3,00:18:33:03
216,30426,f,2,0,3,00:18:33:03
216,30393,f,3,0,3,00:18:33:03
216,5391,f,4,0,3,00:18:34:03
216,29727,f,5,0,3,00:18:34:03
216,29943,f,6,0,3,00:18:34:03
216,29810,f,7,0,3,00:18:34:03
216,30044,f,8,0,3,00:18:34:03
216,29927,f,9,0,3,00:18:35:03
216,30010,f,10,1,3,00:18:35:03
216,30492,f,11,1,3,00:18:35:03
216,30493,f,12,1,3,00:18:35:03
216,30476,f,13,1,3,00:18:35:03
216,30493,f,14,1,3,00:18:36:03
216,30509,f,15,1,3,00:18:36:03
216,30492,f,16,1,3,00:18:36:03
216,30476,f,17,1,3,00:18:36:03
216,30542,f,18,1,3,00:18:36:03
216,30558,f,19,1,3,00:18:37:03
216, 30492, b, 20, 1, 3, 00:18:37:03
216, 30525, b, 21, 1, 3, 00:18:37:03
216, 30060, b, 22, 1, 3, 00:18:37:03
216, 30243, b, 23, 1, 3, 00:18:37:03
216, 30326, b, 24, 1, 3, 00:18:38:03
216, 29662, b, 25, 1, 3, 00:18:38:03
216, 29743, b, 26, 1, 3, 00:18:38:03
216, 29543, b, 27, 1, 3, 00:18:38:03
216, 29476, b, 28, 1, 3, 00:18:38:03
216, 29993, b, 29, 1, 3, 00:18:39:03
216, 28695, b, 30, 1, 3, 00:18:39:03
216, 29343, b, 31, 0, 3, 00:18:39:03
216, 30193, b, 32, 0, 3, 00:18:39:03
216, 30260, b, 33, 0, 3, 00:18:39:03
216, 29927, b, 34, 0, 3, 00:18:40:03
216, 29895, b, 35, 0, 3, 00:18:40:03
216, 30078, b, 36, 0, 3, 00:18:40:03
216, 30193, b, 37, 0, 3, 00:18:40:03
216, 30209, b, 38, 0, 3, 00:18:40:03
216, 30226, b, 39, 0, 3, 00:18:41:03
216,24577,f,0,0,2,00:18:41:03
216,29595,f,1,0,2,00:18:41:03
216,29110,f,2,0,2,00:18:41:03
216,29160,f,3,0,2,00:18:41:03
216,29476,f,4,0,2,00:18:42:03
216,29677,f,5,0,2,00:18:42:03
216,29845,f,6,0,2,00:18:42:03
216,29793,f,7,0,2,00:18:42:03
216,28973,f,8,0,2,00:18:42:03
216,29343,f,9,0,2,00:18:43:03
216,29761,f,10,1,2,00:18:43:03
216,30393,f,11,1,2,00:18:43:03
216,30360,f,12,1,2,00:18:43:03
216,30376,f,13,1,2,00:18:43:03
216,30393,f,14,1,2,00:18:44:03
216,30426,f,15,1,2,00:18:44:03
216,30442,f,16,1,2,00:18:44:03
216,30360,f,17,1,2,00:18:44:03
216,30442,f,18,1,2,00:18:44:03
216,30426,f,19,1,2,00:18:45:03
216, 30376, b, 20, 1, 2, 00:18:45:03
216, 30426, b, 21, 1, 2, 00:18:45:03
216, 30525, b, 22, 1, 2, 00:18:45:03
216, 29712, b, 23, 1, 2, 00:18:45:03
216, 30509, b, 24, 1, 2, 00:18:46:03
216, 30476, b, 25, 1, 2, 00:18:46:03
216, 30525, b, 26, 1, 2, 00:18:46:03
216, 30476, b, 27, 1, 2, 00:18:46:03
216, 30509, b, 28, 1, 2, 00:18:46:03
216, 30326, b, 29, 1, 2, 00:18:47:03
216, 30260, b, 30, 1, 2, 00:18:47:03
216, 30293, b, 31, 0, 2, 00:18:47:03
216, 30393, b, 32, 0, 2, 00:18:47:03
216, 30393, b, 33, 0, 2, 00:18:47:03
216, 30409, b, 34, 0, 2, 00:18:48:03
216, 30459, b, 35, 0, 2, 00:18:48:03
216, 30526, b, 36, 0, 2, 00:18:48:03
216, 30526, b, 37, 0, 2, 00:18:48:03
216, 30542, b, 38, 0, 2, 00:18:48:03
216, 30591, b, 39, 0, 2, 00:18:49:03
216,30176,f,0,0,1,00:18:49:03
216,30376,f,1,0,1,00:18:49:03
216,30525,f,2,0,1,00:18:49:03
216,29646,f,3,0,1,00:18:49:03
216,29295,f,4,0,1,00:18:50:03
216,30061,f,5,0,1,00:18:50:03
216,30376,f,6,0,1,00:18:50:03
216,30493,f,7,0,1,00:18:50:03
216,30542,f,8,0,1,00:18:50:03
216,30525,f,9,0,1,00:18:51:03
216,30574,f,10,1,1,00:18:51:03
216,30277,f,11,1,1,00:18:51:03
216,30493,f,12,1,1,00:18:51:03
216,30542,f,13,1,1,00:18:51:03
216,30509,f,14,1,1,00:18:52:03
216,30542,f,15,1,1,00:18:52:03
216,29727,f,16,1,1,00:18:52:03
216,29959,f,17,1,1,00:18:52:03
216,29976,f,18,1,1,00:18:52:03
216,30176,f,19,1,1,00:18:53:03
216, 30209, b, 20, 1, 1, 00:18:53:03
216, 30260, b, 21, 1, 1, 00:18:53:03
216, 29976, b, 22, 1, 1, 00:18:53:03
216, 30243, b, 23, 1, 1, 00:18:53:03
216, 30293, b, 24, 1, 1, 00:18:54:03
216, 30277, b, 25, 1, 1, 00:18:54:03
216, 30360, b, 26, 1, 1, 00:18:54:03
216, 30376, b, 27, 1, 1, 00:18:54:03
216, 30442, b, 28, 1, 1, 00:18:54:03
216, 30459, b, 29, 1, 1, 00:18:55:03
216, 30476, b, 30, 1, 1, 00:18:55:03
216, 30442, b, 31, 0, 1, 00:18:55:03
216, 28937, b, 32, 0, 1, 00:18:55:03
216, 29910, b, 33, 0, 1, 00:18:55:03
216, 28781, b, 34, 0, 1, 00:18:56:03
216, 30409, b, 35, 0, 1, 00:18:56:03
216, 30409, b, 36, 0, 1, 00:18:56:03
216, 30476, b, 37, 0, 1, 00:18:56:03
216, 30492, b, 38, 0, 1, 00:18:56:03
216, 30277, b, 39, 0, 1, 00:18:57:03
217,30476,f,0,0,5,00:19:08:03
217,26558,f,1,0,5,00:19:08:03
217,26612,f,2,0,5,00:19:08:03
217,26971,f,3,0,5,00:19:08:03
217,27241,f,4,0,5,00:19:09:03
217,27241,f,5,0,5,00:19:09:03
217,27581,f,6,0,5,00:19:09:03
217,27711,f,7,0,5,00:19:09:03
217,27748,f,8,0,5,00:19:09:03
217,27767,f,9,0,5,00:19:10:03
217,27803,f,10,1,5,00:19:10:03
217,29413,f,11,1,5,00:19:10:03
217,29428,f,12,1,5,00:19:10:03
217,29495,f,13,1,5,00:19:10:03
217,25963,f,14,1,5,00:19:11:03
217,29495,f,15,1,5,00:19:11:03
217,29528,f,16,1,5,00:19:11:03
217,29510,f,17,1,5,00:19:11:03
217,29545,f,18,1,5,00:19:11:03
217,29628,f,19,1,5,00:19:12:03
217, 29646, b, 20, 1, 5, 00:19:12:03
217, 29596, b, 21, 1, 5, 00:19:12:03
217, 29428, b, 22, 1, 5, 00:19:12:03
217, 29596, b, 23, 1, 5, 00:19:12:03
217, 29560, b, 24, 1, 5, 00:19:13:03
217, 29629, b, 25, 1, 5, 00:19:13:03
